beeID,year,month,day,AM/PM,plant.genus,plant.species,site,transect,collector,method,date processed,processed by,morpho,digital entry checked by,checked on,notes
8485,2017,9,12,_,.,.,Howe,_,C. Herron-Sweet,bowl,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8486,2017,9,12,_,.,.,Howe,_,C. Herron-Sweet,bowl,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8487,2017,9,12,_,.,.,Howe,_,C. Herron-Sweet,bowl,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8488,2017,9,12,_,.,.,Howe,_,C. Herron-Sweet,bowl,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8489,2017,9,12,_,.,.,Howe,_,C. Herron-Sweet,bowl,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8490,2017,9,12,_,.,.,Howe,_,C. Herron-Sweet,bowl,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8491,2017,9,12,_,.,.,Howe,_,C. Herron-Sweet,bowl,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8492,2017,9,12,_,.,.,Howe,_,C. Herron-Sweet,bowl,9.25.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8493,2017,9,12,_,.,.,Howe,_,C. Herron-Sweet,bowl,9.25.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8494,2017,7,27,PM,Monarda,fistulosa,Henningson,2,J. Brokaw ,net,9.25.17,S. Marconie,bumble,S. Marconie,10.12.17,
8495,2017,7,27,AM,Heliopsis,helianthoides,Henningson,6,J. Brokaw ,net,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8496,2017,7,27,AM,Desmodium,canadense,Henningson,2,J. Brokaw ,net,9.25.17,S. Marconie,bumble,S. Marconie,10.12.17,
8497,2017,7,27,PM,Cirsium,arvense,Henningson,4,I. Lane,net,9.25.17,S. Marconie,sm green,S. Marconie,10.12.17,
8498,2017,7,27,AM,Monarda,fistulosa,Henningson,3,J. Brokaw ,net,9.25.17,S. Marconie,sm green,S. Marconie,10.12.17,
8499,2017,7,27,AM,Monarda,fistulosa,Henningson,3,J. Brokaw ,net,9.25.17,S. Marconie,sm green,S. Marconie,10.12.17,
8500,2017,7,27,PM,Heliopsis,helianthoides,Henningson,2,J. Brokaw ,net,9.25.17,S. Marconie,sm blue,S. Marconie,10.12.17,
8501,2017,7,27,PM,Heliopsis,helianthoides,Henningson,2,J. Brokaw ,net,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8502,2017,7,27,PM,Agastache,foeniculum,Henningson,4,I. Lane,net,9.25.17,S. Marconie,sm green,S. Marconie,10.12.17,
8503,2017,7,27,AM,Cirsium,arvense,Henningson,1,J. Brokaw ,net,9.25.17,S. Marconie,sm green,S. Marconie,10.12.17,
8504,2017,7,27,AM,Cirsium,arvense,Henningson,2,J. Brokaw ,net,9.25.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8505,2017,7,27,AM,Cirsium,arvense,Henningson,2,J. Brokaw ,net,9.25.17,S. Marconie,sm green,S. Marconie,10.12.17,
8506,2017,7,27,AM,Cirsium,arvense,Henningson,2,J. Brokaw ,net,9.25.17,S. Marconie,sm green,S. Marconie,10.12.17,
8507,2017,7,27,AM,Cirsium,arvense,Henningson,2,J. Brokaw ,net,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8508,2017,7,27,PM,Agastache,foeniculum,Henningson,5,I. Lane,net,9.25.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8509,2017,7,27,AM,Cirsium,arvense,Henningson,3,J. Brokaw ,net,9.25.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8510,2017,7,27,AM,Monarda,fistulosa,Henningson,6,J. Brokaw ,net,9.25.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8511,2017,7,27,AM,Monarda,fistulosa,Henningson,6,J. Brokaw ,net,9.25.17,S. Marconie,sm green,S. Marconie,10.12.17,
8512,2017,7,27,AM,Monarda,fistulosa,Henningson,6,J. Brokaw ,net,9.25.17,S. Marconie,sm green,S. Marconie,10.12.17,
8513,2017,7,27,AM,Cirsium,arvense,Henningson,6,J. Brokaw ,net,9.25.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8514,2017,7,27,AM,Agastache,foeniculum,Henningson,2,J. Brokaw ,net,9.25.17,S. Marconie,med dark,S. Marconie,10.12.17,
8515,2017,9,6,PM,Agastache,foeniculum,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,bumble,S. Marconie,10.12.17,
8516,2017,9,6,PM,Agastache,foeniculum,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,bumble,S. Marconie,10.12.17,
8517,2017,9,6,PM,Helenium,autumnale,Woltjer,6,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8518,2017,9,6,PM,Helenium,autumnale,Woltjer,6,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8519,2017,9,6,PM,Helenium,autumnale,Woltjer,6,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8520,2017,9,6,PM,Heliopsis,helianthoides,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8521,2017,9,6,PM,Symphyotrichum,lanceolatum,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8522,2017,9,6,PM,Sonchus,arvensis,Woltjer,6,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8523,2017,9,6,PM,Sonchus,arvensis,Woltjer,6,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8524,2017,9,6,PM,Symphyotrichum,lanceolatum,Woltjer,6,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,green,S. Marconie,10.12.17,
8525,2017,9,6,PM,Ratibida,pinnata,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med striped,S. Marconie,10.12.17,
8526,2017,9,6,PM,Helenium,autumnale,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8527,2017,9,6,PM,Helenium,autumnale,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8528,2017,9,6,PM,Helenium,autumnale,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8529,2017,9,6,PM,Solidago,rigida,Woltjer,6,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8530,2017,9,6,PM,Solidago,rigida,Woltjer,6,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med striped,S. Marconie,10.12.17,
8531,2017,9,6,PM,Helenium,autumnale,Woltjer,3,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8532,2017,9,6,PM,Helenium,autumnale,Woltjer,3,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8533,2017,9,6,PM,Solidago,rigida,Woltjer,3,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,green,S. Marconie,10.12.17,
8534,2017,9,6,PM,Solidago,rigida,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,bumble,S. Marconie,10.12.17,
8535,2017,9,6,PM,Solidago,rigida,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,bumble,S. Marconie,10.12.17,
8536,2017,9,6,PM,Solidago,rigida,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,sm black,S. Marconie,10.12.17,
8537,2017,9,6,PM,Sonchus,arvensis,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,sm black,S. Marconie,10.12.17,
8538,2017,9,6,PM,Sonchus,arvensis,Woltjer,4,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,med black,S. Marconie,10.12.17,
8539,2017,9,6,PM,Agastache,foeniculum,Woltjer,6,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,bumble,S. Marconie,10.12.17,
8540,2017,9,6,PM,Symphyotrichum,laeve,Woltjer,3,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,green,S. Marconie,10.12.17,
8541,2017,9,6,PM,Symphyotrichum,ericoides,Woltjer,3,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,sm black,S. Marconie,10.12.17,
8542,2017,9,6,PM,Solidago,canadensis,Woltjer,5,C. Herron-Sweet,net,9.28.17,C. Herron-Sweet,bumble,S. Marconie,10.12.17,
8543,2017,7,27,AM,Agastache,foeniculum,Henningson,3,J. Brokaw ,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8544,2017,8,29,AM,Helianthus,maximiliani,Ulven,3,J. Brokaw ,net,9.28.17,M. Campbell,med striped,S. Marconie,10.12.17,
8545,2017,8,29,AM,Monarda,fistulosa,Ulven,5,C. Herron-Sweet,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8546,2017,8,29,AM,Monarda,fistulosa,Ulven,5,C. Herron-Sweet,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8547,2017,8,29,AM,Solidago,rigida,Ulven,2,J. Brokaw ,net,9.28.17,M. Campbell,sm striped,S. Marconie,10.12.17,
8548,2017,8,29,AM,Solidago,canadensis,Ulven,2,J. Brokaw ,net,9.28.17,M. Campbell,tiny black,S. Marconie,10.12.17,
8549,2017,8,29,AM,Sonchus,arvensis,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8550,2017,8,29,AM,Sonchus,arvensis,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,sm black,S. Marconie,10.12.17,
8551,2017,8,29,AM,Sonchus,arvensis,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8552,2017,8,29,AM,Sonchus,arvensis,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,med striped,S. Marconie,10.12.17,
8553,2017,8,29,AM,Helianthus,maximiliani,Ulven,2,J. Brokaw ,net,9.28.17,M. Campbell,med striped,S. Marconie,10.12.17,
8554,2017,8,29,PM,Symphyotrichum,ericoides,Ulven,3,J. Brokaw ,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8555,2017,8,29,AM,Cirsium,vulgare,Ulven,4,J. Brokaw ,net,9.28.17,M. Campbell,sm black,S. Marconie,10.12.17,
8556,2017,8,29,AM,Cirsium,vulgare,Ulven,4,J. Brokaw ,net,9.28.17,M. Campbell,sm black,S. Marconie,10.12.17,
8557,2017,8,29,AM,Helianthus,maximiliani,Ulven,4,J. Brokaw ,net,9.28.17,M. Campbell,med striped,S. Marconie,10.12.17,
8558,2017,8,29,AM,Symphyotrichum,ericoides,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8559,2017,8,29,AM,Symphyotrichum,ericoides,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8560,2017,8,29,AM,Cirsium,vulgare,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8561,2017,8,29,AM,Cirsium,vulgare,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8562,2017,8,29,AM,Cirsium,vulgare,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8563,2017,8,29,AM,Cirsium,vulgare,Ulven,2,J. Brokaw ,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8564,2017,8,29,AM,Solidago,rigida,Ulven,3,J. Brokaw ,net,9.28.17,M. Campbell,med striped,S. Marconie,10.12.17,
8565,2017,8,29,AM,Monarda,fistulosa,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8566,2017,8,29,AM,Monarda,fistulosa,Ulven,3,J. Brokaw ,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8567,2017,8,29,AM,Helianthus,maximiliani,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,sm striped,S. Marconie,10.12.17,
8568,2017,8,29,PM,Symphyotrichum,lanceolatum,Ulven,3,J. Brokaw ,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8569,2017,8,8,PM,Solidago,nemoralis,Ackerson,3,I. Lane,net,9.28.17,M. Campbell,sm striped,S. Marconie,10.12.17,
8570,2017,8,29,PM,Cirsium,vulgare,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,sm black,S. Marconie,10.12.17,
8571,2017,8,29,PM,Symphyotrichum,ericoides,Ulven,5,J. Brokaw ,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8572,2017,8,29,PM,Symphyotrichum,lanceolatum,Ulven,1,J. Brokaw ,net,9.28.17,M. Campbell,sm black,S. Marconie,10.12.17,
8573,2017,8,30,AM,Ratibida,pinnata,Matter,3,I. Lane,net,9.28.17,M. Campbell,sm striped,S. Marconie,10.12.17,
8574,2017,8,30,AM,Echinacea,purpurea,Matter,3,I. Lane,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8575,2017,8,30,AM,Echinacea,purpurea,Matter,1,I. Lane,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8576,2017,8,30,PM,Echinacea,purpurea,Matter,2,I. Lane,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8577,2017,8,30,PM,Echinacea,purpurea,Matter,2,I. Lane,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8578,2017,8,30,AM,Echinacea,purpurea,Matter,2,I. Lane,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8579,2017,8,30,AM,Echinacea,purpurea,Matter,2,I. Lane,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8580,2017,8,30,AM,Echinacea,purpurea,Matter,2,I. Lane,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8581,2017,8,30,AM,Echinacea,purpurea,Matter,2,I. Lane,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8582,2017,8,30,PM,Echinacea,purpurea,Matter,1,I. Lane,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8583,2017,8,30,PM,Echinacea,purpurea,Matter,5,I. Lane,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8584,2017,8,30,AM,Ratibida,pinnata,Matter,4,I. Lane,net,9.28.17,M. Campbell,med striped,S. Marconie,10.12.17,
8585,2017,8,30,AM,Ratibida,pinnata,Matter,1,I. Lane,net,9.28.17,M. Campbell,sm striped,S. Marconie,10.12.17,
8586,2017,8,30,AM,Ratibida,pinnata,Matter,1,I. Lane,net,9.28.17,M. Campbell,sm striped,S. Marconie,10.12.17,
8587,2017,8,30,AM,Echinacea,purpurea,Matter,4,I. Lane,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8588,2017,8,30,AM,Echinacea,purpurea,Matter,4,I. Lane,net,9.28.17,M. Campbell,med striped,S. Marconie,10.12.17,
8589,2017,8,30,AM,Ratibida,pinnata,Matter,2,I. Lane,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8590,2017,8,30,AM,Ratibida,pinnata,Matter,2,I. Lane,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8591,2017,8,30,AM,Ratibida,pinnata,Matter,2,I. Lane,net,9.28.17,M. Campbell,med striped,S. Marconie,10.12.17,
8592,2017,8,30,PM,Echinacea,purpurea,Matter,4,I. Lane,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8593,2017,8,30,PM,Echinacea,purpurea,Matter,4,I. Lane,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8594,2017,9,6,PM,Helenium,autumnale,Woltjer,5,C. Herron-Sweet,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8595,2017,9,6,PM,Solidago,rigida,Woltjer,5,C. Herron-Sweet,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8596,2017,9,6,PM,Heliopsis,helianthoides,Woltjer,5,C. Herron-Sweet,net,9.28.17,M. Campbell,sm black,S. Marconie,10.12.17,
8597,2017,9,6,PM,Symphyotrichum,laeve,Woltjer,5,C. Herron-Sweet,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8598,2017,9,6,PM,Symphyotrichum,lanceolatum,Woltjer,5,C. Herron-Sweet,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8599,2017,9,6,PM,Ratibida,pinnata,Woltjer,5,C. Herron-Sweet,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8600,2017,9,6,AM,Helenium,autumnale,Woltjer,5,C. Herron-Sweet,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8601,2017,9,6,AM,Symphyotrichum,laeve,Woltjer,4,C. Herron-Sweet,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8602,2017,9,6,AM,Symphyotrichum,laeve,Woltjer,4,C. Herron-Sweet,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8603,2017,9,6,AM,Helenium,autumnale,Woltjer,2,C. Herron-Sweet,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8604,2017,9,6,AM,Helenium,autumnale,Woltjer,2,C. Herron-Sweet,net,9.28.17,M. Campbell,sm striped,S. Marconie,10.12.17,
8605,2017,9,6,AM,Sonchus,arvensis,Woltjer,2,C. Herron-Sweet,net,9.28.17,M. Campbell,bumble,S. Marconie,10.12.17,
8606,2017,9,6,AM,Helenium,autumnale,Woltjer,3,C. Herron-Sweet,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8607,2017,9,6,AM,Helenium,autumnale,Woltjer,3,C. Herron-Sweet,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8608,2017,9,6,AM,Helenium,autumnale,Woltjer,3,C. Herron-Sweet,net,9.28.17,M. Campbell,sm black,S. Marconie,10.12.17,
8609,2017,9,6,AM,Sonchus,arvensis,Woltjer,4,C. Herron-Sweet,net,9.28.17,M. Campbell,med striped,S. Marconie,10.12.17,
8610,2017,9,6,AM,Sonchus,arvensis,Woltjer,4,C. Herron-Sweet,net,9.28.17,M. Campbell,green striped,S. Marconie,10.12.17,
8611,2017,9,6,AM,Sonchus,arvensis,Woltjer,4,C. Herron-Sweet,net,9.28.17,M. Campbell,sm green,S. Marconie,10.12.17,
8612,2017,9,6,AM,Sonchus,arvensis,Woltjer,4,C. Herron-Sweet,net,9.28.17,M. Campbell,sm black,S. Marconie,10.12.17,
8613,2017,9,6,AM,Sonchus,arvensis,Woltjer,4,C. Herron-Sweet,net,9.28.17,M. Campbell,sm black,S. Marconie,10.12.17,
8614,2017,9,6,AM,Sonchus,arvensis,Woltjer,4,C. Herron-Sweet,net,9.28.17,M. Campbell,sm black,S. Marconie,10.12.17,
8615,2017,8,11,PM,Ratibida,pinnata,Staples,2,A. Waananen,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8616,2017,8,11,PM,Ratibida,pinnata,Staples,2,A. Waananen,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8617,2017,8,11,PM,Ratibida,pinnata,Staples,2,A. Waananen,net,9.28.17,M. Campbell,med black,S. Marconie,10.12.17,
8618,2017,9,6,AM,Sonchus,arvensis,Woltjer,4,C. Herron-Sweet,net,9.28.17,M. Campbell,med green,S. Marconie,10.12.17,
8619,2017,7,12,AM,Achillea,millefolium,Rudningen,4,R. Tucker,net,9.29.17,S. Marconie,med dark,S. Marconie,10.12.17,
8620,2017,7,12,AM,Heliopsis,helianthoides,Rudningen,4,R. Tucker,net,9.29.17,S. Marconie,med dark,S. Marconie,10.12.17,
8621,2017,7,12,PM,Heliopsis,helianthoides,Rudningen,5,R. Tucker,net,9.29.17,S. Marconie,med dark,S. Marconie,10.12.17,
8622,2017,7,12,AM,Agastache,foeniculum,Rudningen,1,R. Tucker,net,9.29.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8623,2017,7,12,AM,Agastache,foeniculum,Rudningen,1,R. Tucker,net,9.29.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8624,2017,7,12,PM,Achillea,millefolium,Rudningen,3,R. Tucker,net,9.29.17,S. Marconie,med dark,S. Marconie,10.12.17,
8625,2017,7,12,AM,Heliopsis,helianthoides,Rudningen,2,R. Tucker,net,9.29.17,S. Marconie,med dark,S. Marconie,10.12.17,
8626,2017,7,12,PM,Cirsium,arvense,Rudningen,1,R. Tucker,net,9.29.17,S. Marconie,med dark,S. Marconie,10.12.17,
8627,2017,7,12,PM,Verbena,stricta,Rudningen,5,R. Tucker,net,9.29.17,S. Marconie,sm green,S. Marconie,10.12.17,
8628,2017,7,12,AM,Dalea,purpurea,Rudningen,4,R. Tucker,net,9.29.17,S. Marconie,sm green,S. Marconie,10.12.17,
8629,2017,7,12,AM,Dalea,purpurea,Rudningen,4,R. Tucker,net,9.29.17,S. Marconie,sm green,S. Marconie,10.12.17,
8630,2017,7,12,AM,Dalea,purpurea,Rudningen,4,R. Tucker,net,9.29.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8631,2017,7,12,PM,Achillea,millefolium,Rudningen,1,R. Tucker,net,9.29.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8632,2017,7,12,PM,Rudbeckia,hirta,Rudningen,1,R. Tucker,net,9.29.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8633,2017,7,12,PM,Rudbeckia,hirta,Rudningen,1,R. Tucker,net,9.29.17,S. Marconie,sm green,S. Marconie,10.12.17,
8634,2017,7,12,PM,Agastache,foeniculum,Rudningen,4,R. Tucker,net,9.29.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8635,2017,7,12,PM,Rudbeckia,hirta,Rudningen,5,R. Tucker,net,9.29.17,S. Marconie,med dark,S. Marconie,10.12.17,
8636,2017,7,12,PM,Rudbeckia,hirta,Rudningen,5,R. Tucker,net,9.29.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8637,2017,7,12,PM,Heliopsis,helianthoides,Rudningen,1,R. Tucker,net,9.29.17,S. Marconie,med dark,S. Marconie,10.12.17,
8638,2017,9,12,_,.,.,Henningson,_,I. Lane,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.12.17,
8639,2017,9,12,_,.,.,Henningson,_,I. Lane,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.12.17,
8640,2017,9,12,_,.,.,Henningson,_,I. Lane,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8641,2017,9,12,_,.,.,Henningson,_,I. Lane,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.12.17,
8642,2017,9,12,_,.,.,Henningson,_,I. Lane,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8643,2017,7,28,_,.,.,Henningson,_,C. Herron-Sweet,bowl,9.29.17,S. Marconie,bumble,S. Marconie,10.12.17,
8644,2017,7,28,_,.,.,Henningson,_,C. Herron-Sweet,bowl,9.29.17,S. Marconie,sm green,S. Marconie,10.12.17,
8645,2017,7,28,_,.,.,Henningson,_,C. Herron-Sweet,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.12.17,
8646,2017,7,28,_,.,.,Henningson,_,C. Herron-Sweet,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.12.17,
8647,2017,7,28,_,.,.,Henningson,_,C. Herron-Sweet,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.12.17,
8648,2017,8,23,PM,Melilotus,alba,Henningson,1,I. Lane,net,9.29.17,S. Marconie,sm green,S. Marconie,10.9.17,
8649,2017,8,23,PM,Melilotus,alba,Henningson,1,I. Lane,net,9.29.17,S. Marconie,sm green,S. Marconie,10.9.17,
8650,2017,8,23,PM,Melilotus,alba,Henningson,1,I. Lane,net,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8651,2017,8,23,PM,Agastache,foeniculum,Henningson,2,I. Lane,net,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8652,2017,8,23,PM,Agastache,foeniculum,Henningson,2,I. Lane,net,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8653,2017,8,23,PM,Agastache,foeniculum,Henningson,2,I. Lane,net,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8654,2017,8,23,PM,Agastache,foeniculum,Henningson,2,I. Lane,net,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8655,2017,8,23,PM,Agastache,foeniculum,Henningson,2,I. Lane,net,9.29.17,S. Marconie,sm green,S. Marconie,10.9.17,
8656,2017,8,23,PM,Agastache,foeniculum,Henningson,2,I. Lane,net,9.29.17,S. Marconie,sm blue,S. Marconie,10.9.17,
8657,2017,8,23,PM,Helianthus,maximiliani,Henningson,2,I. Lane,net,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8658,2017,8,24,AM,Helianthus,maximiliani,Rice SNA,6,J. Brokaw ,net,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8659,2017,8,24,AM,Helianthus,giganteus,Rice SNA,4,J. Brokaw ,net,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8660,2017,8,24,AM,Helianthus,giganteus,Rice SNA,4,J. Brokaw ,net,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8661,2017,8,24,AM,Helianthus,giganteus,Rice SNA,5,J. Brokaw ,net,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8662,2017,8,24,AM,Helianthus,giganteus,Rice SNA,5,J. Brokaw ,net,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8663,2017,8,24,AM,Helianthus,maximiliani,Rice SNA,4,J. Brokaw ,net,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8664,2017,8,24,AM,Helianthus,maximiliani,Rice SNA,5,J. Brokaw ,net,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8665,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8666,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8667,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8668,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8669,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8670,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,large green,S. Marconie,10.9.17,
8671,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8672,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8673,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8674,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8675,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
